event_key,event_time,event_type,planet,channel_id,frequency_mhz,delta_db,sign_bit
1974-09-10 11:31:56.380|1974-09-10 11:31:58.305|REAPPEARANCE,1974-09-10 11:31:58.305,REAPPEARANCE,Cygnus-A,7,4.7,-5.554576008800103,-1
1974-09-10 11:31:56.380|1974-09-10 11:31:58.305|REAPPEARANCE,1974-09-10 11:31:58.305,REAPPEARANCE,Cygnus-A,8,6.55,0.7762697233574823,1
1974-09-10 11:31:56.380|1974-09-10 11:31:58.305|REAPPEARANCE,1974-09-10 11:31:58.305,REAPPEARANCE,Cygnus-A,9,9.18,-2.8708207329287654,-1
1974-09-10 15:09:57.152|1974-09-10 15:10:02.887|DISAPPEARANCE,1974-09-10 15:10:02.887,DISAPPEARANCE,Cygnus-A,1,0.45,-1.0144764125287025,-1
1974-09-10 15:09:57.152|1974-09-10 15:10:02.887|DISAPPEARANCE,1974-09-10 15:10:02.887,DISAPPEARANCE,Cygnus-A,2,0.7,-2.4559627402666555,-1
1974-09-10 15:09:57.152|1974-09-10 15:10:02.887|DISAPPEARANCE,1974-09-10 15:10:02.887,DISAPPEARANCE,Cygnus-A,3,0.9,-2.8947845008626127,-1
1974-09-10 15:09:57.152|1974-09-10 15:10:02.887|DISAPPEARANCE,1974-09-10 15:10:02.887,DISAPPEARANCE,Cygnus-A,4,1.31,-0.4819138752732187,-1
1974-09-10 15:09:57.152|1974-09-10 15:10:02.887|DISAPPEARANCE,1974-09-10 15:10:02.887,DISAPPEARANCE,Cygnus-A,5,2.2,0.0,-1
1974-09-10 15:09:57.152|1974-09-10 15:10:02.887|DISAPPEARANCE,1974-09-10 15:10:02.887,DISAPPEARANCE,Cygnus-A,6,3.93,-0.1756683010623759,-1
1974-09-10 15:09:57.152|1974-09-10 15:10:02.887|DISAPPEARANCE,1974-09-10 15:10:02.887,DISAPPEARANCE,Cygnus-A,7,4.7,-1.6000766087452991,-1
1974-09-10 15:09:57.152|1974-09-10 15:10:02.887|DISAPPEARANCE,1974-09-10 15:10:02.887,DISAPPEARANCE,Cygnus-A,8,6.55,0.0,-1
1974-09-10 15:09:57.152|1974-09-10 15:10:02.887|DISAPPEARANCE,1974-09-10 15:10:02.887,DISAPPEARANCE,Cygnus-A,9,9.18,-2.8294091852246894,-1
1974-09-10 15:13:45.623|1974-09-10 15:13:47.548|REAPPEARANCE,1974-09-10 15:13:47.548,REAPPEARANCE,Cygnus-A,1,0.45,-0.28978931595403523,-1
1974-09-10 15:13:45.623|1974-09-10 15:13:47.548|REAPPEARANCE,1974-09-10 15:13:47.548,REAPPEARANCE,Cygnus-A,2,0.7,0.6273040624410618,1
1974-09-10 15:13:45.623|1974-09-10 15:13:47.548|REAPPEARANCE,1974-09-10 15:13:47.548,REAPPEARANCE,Cygnus-A,3,0.9,0.894853911794513,1
1974-09-10 15:13:45.623|1974-09-10 15:13:47.548|REAPPEARANCE,1974-09-10 15:13:47.548,REAPPEARANCE,Cygnus-A,4,1.31,2.962058911279477,1
1974-09-10 15:13:45.623|1974-09-10 15:13:47.548|REAPPEARANCE,1974-09-10 15:13:47.548,REAPPEARANCE,Cygnus-A,5,2.2,1.4724872865558352,1
1974-09-10 15:13:45.623|1974-09-10 15:13:47.548|REAPPEARANCE,1974-09-10 15:13:47.548,REAPPEARANCE,Cygnus-A,6,3.93,2.967552831898735,1
